mean,std,peak,min,label
-1.973729821555834e-17,1.0,4.817166414045045,-0.8125302906454861,Normal
4.934324553889585e-18,1.0,4.919818663705527,-0.941172577616793,Normal
0.0,1.0,4.8292493628381585,-0.9345703667601898,Normal
0.0,0.9999999999999999,4.705363161047347,-0.7577257706939892,Normal
1.973729821555834e-17,0.9999999999999998,4.767045830712538,-0.8812095250981299,Normal
3.947459643111668e-17,1.0,4.775505000401343,-0.8624845245830649,Normal
-4.934324553889585e-18,0.9999999999999999,4.684606426018274,-1.1418026201874667,Normal
-4.934324553889585e-18,1.0,4.427343686000147,-0.6506031614475009,Normal
4.934324553889585e-18,1.0,4.87444785832151,-0.8486828266497266,Normal
0.0,1.0,4.644178252374669,-0.8977480730547213,Normal
4.934324553889585e-18,1.0,4.712682866343252,-0.7363579290436306,Normal
2.4671622769447922e-17,1.0,4.773195500884138,-0.8796313907344795,Normal
-9.86864910777917e-18,1.0,4.853336751287739,-0.7686766048352957,Normal
-9.86864910777917e-18,0.9999999999999999,4.747495648643274,-0.8076946673454125,Normal
4.934324553889585e-18,1.0,4.8018398802165345,-0.795917603455909,Normal
2.2204460492503132e-17,1.0,4.839783516025028,-0.9398487528843497,Normal
-1.4802973661668754e-17,0.9999999999999999,4.800938061849174,-1.0861484897340228,Normal
0.0,0.9999999999999998,4.859022532592963,-0.8339750593585781,Normal
2.960594732333751e-17,0.9999999999999999,4.8094465003979945,-0.7927793071974463,Normal
1.973729821555834e-17,1.0,4.881281905343863,-0.9498957171619554,Normal
-2.960594732333751e-17,1.0,4.59411551271618,-0.9422200851726834,Normal
5.551115123125783e-18,0.9999999999999999,4.523021901526578,-0.6943866705342632,Normal
4.934324553889585e-18,1.0,4.841370128397574,-0.7689697313244606,Normal
-1.7270135938613546e-17,0.9999999999999999,4.82179673480076,-0.8300936870606993,Normal
2.960594732333751e-17,1.0,4.82301444404446,-0.8028303918684468,Normal
1.973729821555834e-17,1.0,4.943334002389976,-0.8879725188470765,Normal
2.960594732333751e-17,0.9999999999999999,4.589173501834605,-0.6486200363793094,Normal
-1.973729821555834e-17,1.0,4.574805010054056,-0.8184429817958772,Normal
1.973729821555834e-17,1.0,4.844321323083562,-0.9744730600245606,Normal
-9.86864910777917e-18,0.9999999999999998,4.7474546495517895,-0.8245005797146723,Normal
9.86864910777917e-18,1.0,4.7818049424771925,-0.7372230745595679,Normal
0.0,1.0,4.876800943744792,-0.8427352996327864,Normal
0.0,0.9999999999999999,4.876430283085832,-0.9041074010446998,Normal
9.86864910777917e-18,1.0,4.921673413042392,-0.8200473428505913,Normal
1.973729821555834e-17,0.9999999999999998,4.658659996897131,-0.7922539554354585,Normal
-9.86864910777917e-18,1.0,4.705937215262492,-0.7895127065754984,Normal
0.0,1.0,4.770580218480072,-0.756698471638629,Normal
1.973729821555834e-17,0.9999999999999998,4.843473819148965,-0.9666316685563844,Normal
9.86864910777917e-18,1.0,4.783214573005041,-0.8077104847204731,Normal
1.973729821555834e-17,1.0,4.799827603793422,-0.7412264215261294,Normal
4.934324553889585e-18,1.0,4.818680682393509,-0.8776284155120632,Normal
1.4802973661668754e-17,1.0,4.847140606643931,-0.981088210840176,Normal
9.86864910777917e-18,1.0,4.751388240692991,-0.9960453541119174,Normal
0.0,0.9999999999999999,4.7680920886699685,-0.890959168527637,Normal
9.86864910777917e-18,1.0,4.839890564955199,-0.8116283274429331,Normal
-2.4671622769447922e-17,1.0,4.924130751768054,-0.9297585147883616,Normal
2.960594732333751e-17,1.0,4.879386184280133,-0.9384981199406633,Normal
-1.973729821555834e-17,1.0,4.865692816956355,-0.8580396310699684,Normal
-1.4802973661668754e-17,1.0,4.830629486120937,-0.8818658080119682,Normal
-1.7270135938613546e-17,0.9999999999999998,4.9212654478053235,-0.9491087210202632,Normal
-9.86864910777917e-18,1.0,4.610540847933597,-1.017113521080562,Normal
1.973729821555834e-17,0.9999999999999999,1.6047466334052038,-3.103467590771221,Abnormal
0.0,1.0,4.936633032682808,-0.8785948224419676,Normal
4.6876083261951054e-17,1.0,4.7286149737201395,-0.9328680849982794,Normal
0.0,1.0,4.854874473318016,-0.9220153955295496,Normal
-2.7138785046392715e-17,0.9999999999999999,4.962679693674735,-0.8342610498379053,Normal
4.934324553889585e-18,1.0,4.675683705429214,-0.7717457562931728,Normal
-1.4802973661668754e-17,1.0,4.871817336260655,-0.8577862284510291,Normal
-1.973729821555834e-17,1.0,4.848287616107752,-0.9298807146459147,Normal
-7.401486830834377e-18,0.9999999999999999,4.685332669030071,-0.9656568453755816,Normal
9.86864910777917e-18,1.0,4.8261144297910725,-0.7628301354378167,Normal
4.9343245538895844e-17,0.9999999999999998,4.884886382776363,-0.8244617780937539,Normal
7.401486830834377e-18,1.0,4.909928774557707,-1.0475804087285232,Normal
9.86864910777917e-18,1.0,4.809182650916649,-0.8795646126536947,Normal
-9.86864910777917e-18,0.9999999999999999,4.2927959435481595,-0.6303965538243974,Normal
-2.4671622769447924e-18,1.0,4.854790756271735,-0.9502582390774068,Normal
2.4671622769447924e-18,0.9999999999999998,4.749888429723007,-1.2155776383398416,Normal
-9.86864910777917e-18,0.9999999999999999,4.911212822822903,-0.9499407904902775,Normal
-2.4671622769447922e-17,1.0,4.759858025858126,-1.1152602044503166,Normal
-9.86864910777917e-18,1.0,4.812861492720203,-0.7854069471200724,Normal
-1.7270135938613546e-17,1.0,4.885323106051978,-0.876952072141223,Normal
-4.934324553889585e-18,1.0,4.676192200737982,-0.8039915699947949,Normal
0.0,0.9999999999999998,4.802771476592619,-1.0148193366203484,Normal
3.947459643111668e-17,1.0,4.68492702527873,-0.9568158246616782,Normal
-1.4802973661668754e-17,1.0,4.870606323407122,-0.9240843380745631,Normal
2.4671622769447922e-17,1.0000000000000002,4.955832027780257,-0.9362888735069449,Normal
2.960594732333751e-17,1.0,4.697159003889933,-1.1747478165160674,Normal
-1.973729821555834e-17,1.0,4.821144783559186,-0.8280718128046726,Normal
-2.960594732333751e-17,1.0,4.814293845521573,-0.9094165227925668,Normal
-1.3569392523196357e-17,1.0,4.82834903045295,-0.9994047309011277,Normal
4.934324553889585e-18,1.0,4.7064953833358185,-1.019691449849758,Normal
-9.86864910777917e-18,1.0,4.850856128567488,-0.7282687886659044,Normal
-9.86864910777917e-18,1.0,4.677880091206766,-0.8335211990885778,Normal
-1.4802973661668754e-17,1.0,4.7591355418059464,-0.7493692132691437,Normal
0.0,0.9999999999999999,4.961111846004592,-0.9471105704855161,Normal
-1.973729821555834e-17,1.0,4.8432709416254,-0.8548618613890245,Normal
9.86864910777917e-18,1.0,4.869687074151682,-0.8315679066704772,Normal
-1.4802973661668754e-17,1.0,4.795447639053084,-0.8295843314282733,Normal
4.934324553889585e-18,1.0,4.834584742453185,-0.9140628308686278,Normal
-6.908054375445419e-17,0.9999999999999999,4.792654109550126,-0.9691676412948611,Normal
0.0,1.0,4.901560021488273,-0.7995465373333556,Normal
1.4802973661668754e-17,0.9999999999999999,4.456024993463908,-0.7236075881782449,Normal
4.934324553889585e-18,1.0,4.893497249525831,-0.839197625231456,Normal
4.934324553889585e-18,0.9999999999999999,4.736191877014555,-1.215093084577945,Normal
-3.454027187722709e-17,0.9999999999999999,4.8745815843605405,-0.9305747456874552,Normal
7.401486830834377e-18,1.0,4.940934140654594,-0.7948172365206556,Normal
0.0,1.0,4.749467586921174,-0.8851648938350449,Normal
1.326099723857826e-17,1.0,4.590721386032058,-0.779669639314152,Normal
1.973729821555834e-17,1.0,4.799814924256624,-1.0915535021543967,Normal
2.4671622769447922e-17,0.9999999999999997,4.821935910502282,-0.8343525811411324,Normal
1.4802973661668754e-17,1.0,4.7786480490682,-0.8101499875040731,Normal
3.700743415417188e-17,0.9999999999999999,4.818229770430515,-1.0162483311020698,Normal
1.4802973661668754e-17,1.0,4.715375508935898,-0.9461187516521684,Normal
-1.973729821555834e-17,1.0,4.875517308747796,-0.8683294566170825,Normal
-4.934324553889585e-18,1.0,4.783793622258007,-0.7440152249861065,Normal
-4.934324553889585e-18,1.0,4.8200633366071735,-0.7954275067315173,Normal
1.4802973661668754e-17,1.0,4.913972932809787,-0.9199074284337723,Abnormal
2.4671622769447922e-17,0.9999999999999999,4.471497828393425,-0.7810269389342078,Normal
-1.7270135938613546e-17,1.0,4.782071526401973,-1.1161247671487173,Normal
9.86864910777917e-18,1.0,4.714212623639297,-0.7828920148487419,Normal
-4.934324553889585e-18,1.0,4.883983852760873,-0.931486370093165,Normal
-9.86864910777917e-18,1.0,4.890550261813249,-0.8282821946986995,Normal
7.401486830834377e-18,0.9999999999999999,4.584880167294529,-0.6061165921747883,Normal
2.960594732333751e-17,0.9999999999999999,4.868644927044268,-0.8423985297470976,Normal
-9.86864910777917e-18,1.0,4.873486189363002,-0.8468379391370681,Normal
-4.934324553889585e-18,1.0,4.855198469031852,-0.937603462074515,Normal
-9.86864910777917e-18,1.0,4.794913681923513,-0.8546105276263691,Normal
-4.934324553889585e-18,1.0,4.797693067945586,-0.8217003535625901,Normal
2.4671622769447922e-17,1.0,4.724232296053146,-0.9374317623379474,Abnormal
1.4802973661668754e-17,1.0,4.85849793923701,-0.8828695153636413,Normal
1.973729821555834e-17,1.0,4.837291610056103,-0.9075670942713556,Normal
1.973729821555834e-17,1.0,4.829784458695041,-1.124036816819594,Normal
-3.947459643111668e-17,1.0,4.572741000761331,-0.6359818145733622,Abnormal
0.0,0.9999999999999998,4.8365222349701265,-0.7950499154652447,Normal
-9.86864910777917e-18,1.0000000000000002,4.7692704135569794,-1.1584432845699475,Normal
-4.934324553889585e-18,1.0,4.805543363619188,-1.0041951318645403,Normal
9.86864910777917e-18,1.0,4.735853231200397,-0.7174500600539523,Normal
1.2335811384723961e-17,1.0,4.5088492132448605,-0.6263390547996581,Normal
9.86864910777917e-18,1.0,4.938589125402458,-0.8600082005234179,Normal
0.0,1.0,4.856118016196408,-1.0404960989558933,Normal
2.4671622769447922e-17,1.0,4.69601646366258,-0.943304758761365,Normal
9.86864910777917e-18,1.0,4.857032364518509,-0.7660530450283303,Normal
-4.934324553889585e-18,1.0,4.861517338339338,-1.063166932475239,Normal
2.960594732333751e-17,0.9999999999999999,4.814512536419538,-0.8864528544799302,Normal
-9.86864910777917e-18,1.0,4.8493798932426015,-0.8213410118649916,Normal
3.947459643111668e-17,1.0,4.856413618870494,-0.7687473401248479,Normal
-1.973729821555834e-17,1.0,4.730312274942616,-0.8163117106716837,Normal
2.960594732333751e-17,1.0,4.761816649115464,-1.1811222800720766,Normal
-1.4802973661668754e-17,0.9999999999999998,4.8857471056469475,-1.0119475443644876,Normal
1.973729821555834e-17,1.0,4.774546371580125,-0.7735871495959868,Normal
7.401486830834377e-18,1.0,4.8270810412172915,-0.8643509573083781,Normal
-2.960594732333751e-17,1.0,4.830981845365131,-1.1255374970014465,Normal
-9.86864910777917e-18,1.0,4.788838639933075,-1.02947332014439,Normal
9.86864910777917e-18,1.0,4.895623658204921,-0.7797791042152475,Normal
-1.2335811384723961e-17,0.9999999999999999,4.7967772414553345,-0.8064420283306285,Normal
1.4802973661668754e-17,1.0,4.861673000039646,-0.9603094925613389,Normal
8.635067969306773e-18,1.0,4.734554471599299,-0.8335392767166188,Abnormal
-2.960594732333751e-17,0.9999999999999998,4.806775026419205,-0.7464953376538335,Normal
-9.86864910777917e-18,1.0,4.796692013028146,-0.7749687645933473,Normal
-1.4802973661668754e-17,1.0,4.869009326642674,-0.86379444781264,Normal
9.86864910777917e-18,1.0,4.880438699659339,-1.0507672889524748,Normal
-9.86864910777917e-18,1.0,4.817870642391419,-0.7583834239185143,Normal
-9.86864910777917e-18,1.0,4.82105821344558,-0.8444967034305211,Normal
-1.4802973661668754e-17,1.0,4.7980080620653744,-0.9729364272511764,Normal
9.86864910777917e-18,1.0,4.823465841110351,-0.9280633266976354,Normal
9.86864910777917e-18,1.0,4.780400093659974,-0.8281065321471961,Normal
-1.4802973661668754e-17,1.0,4.834103434058599,-0.9879087421362918,Normal
9.86864910777917e-18,1.0,4.800339056021203,-0.851651301895424,Normal
2.4671622769447922e-17,1.0,4.855443317904233,-1.2124810165325572,Normal
-4.934324553889585e-18,0.9999999999999998,4.780974166399256,-1.0152982303042417,Normal
1.973729821555834e-17,0.9999999999999999,4.606719952044387,-0.7959849659404126,Normal
-9.86864910777917e-18,0.9999999999999999,4.812725134234538,-0.9098844989202317,Normal
1.7270135938613546e-17,1.0,4.8407549554352105,-0.9151062133486789,Normal
-4.934324553889585e-18,1.0,4.86038471989801,-0.8712820992030788,Abnormal
9.86864910777917e-18,0.9999999999999999,4.71483630268803,-1.0001321545585364,Normal
2.4671622769447924e-18,1.0,4.546389578620772,-0.6580833223280552,Normal
-9.86864910777917e-18,1.0,4.889598584668794,-0.8836619166312992,Normal
0.0,1.0,4.8727459947351806,-1.003593838386832,Normal
1.4802973661668754e-17,1.0,4.636721075452589,-0.7591009842348944,Normal
1.973729821555834e-17,0.9999999999999999,4.795608998276794,-0.7959097340084244,Normal
-3.947459643111668e-17,0.9999999999999998,4.662317734555495,-0.8484781990922287,Normal
9.86864910777917e-18,0.9999999999999999,4.690769080935929,-0.6810560715039244,Normal
0.0,1.0,4.955336785289284,-0.860767524912599,Normal
0.0,1.0,4.598258902019828,-1.0619113863539846,Normal
0.0,0.9999999999999998,5.021578327586751,-0.7033358246953494,Normal
5.921189464667501e-17,1.0,4.14617259200255,-1.5110340596368568,Normal
1.4802973661668754e-17,0.9999999999999999,4.92233205135583,-0.8834755196199319,Normal
2.960594732333751e-17,1.0,4.803847023325104,-1.241823076222245,Normal
0.0,0.9999999999999999,4.880051892487957,-1.1194847503179557,Normal
2.2204460492503132e-17,1.0,4.908689062865368,-1.6290422169214573,Normal
2.960594732333751e-17,1.0,4.967413892921748,-1.3517930054260232,Normal
3.947459643111668e-17,1.0,4.774132904601513,-1.0902193569526235,Normal
-1.973729821555834e-17,1.0,4.914498431893386,-1.1356085109297143,Normal
-4.934324553889585e-18,1.0,4.864806348622605,-1.1704315321492411,Normal
1.4802973661668754e-17,1.0,4.798881317074902,-1.1130903178355862,Normal
-1.973729821555834e-17,0.9999999999999998,4.872175472288212,-1.0515681359722218,Normal
2.960594732333751e-17,1.0,4.863582514062465,-1.0952340242871326,Normal
9.86864910777917e-18,1.0,4.904216320703521,-0.998445172442516,Normal
-9.86864910777917e-18,1.0,4.86986731944754,-1.1466215869939156,Normal
3.947459643111668e-17,1.0,4.851211483249446,-1.0389327653222942,Normal
-1.973729821555834e-17,1.0,4.912057063260167,-1.1285695439066574,Normal
-2.4671622769447924e-18,1.0,4.719723030100241,-1.484184057912719,Normal
-1.973729821555834e-17,0.9999999999999999,4.8298604029620495,-1.038134910622857,Normal
1.973729821555834e-17,0.9999999999999999,4.785732704779115,-1.2116780396989384,Normal
-7.401486830834377e-18,1.0,4.528782461778566,-0.7857114518679462,Normal
-9.86864910777917e-18,1.0,4.869814128084061,-1.1260133712785414,Normal
1.4802973661668754e-17,0.9999999999999999,4.716535473187581,-0.8527873699006852,Normal
-2.960594732333751e-17,0.9999999999999999,4.835219336219091,-1.0744204616818323,Normal
1.973729821555834e-17,1.0,4.6480573954839794,-0.9955248702467389,Normal
-9.86864910777917e-18,1.0,4.836329308834643,-1.0437741945147996,Normal
3.947459643111668e-17,1.0,4.705689110581159,-1.0644415416353283,Normal
-9.86864910777917e-18,1.0,4.713318275223254,-1.2214323568747658,Normal
-1.973729821555834e-17,1.0,4.807185831271074,-1.1138376341595742,Normal
-1.973729821555834e-17,0.9999999999999999,4.842644728833115,-1.1182370705990763,Normal
0.0,1.0,4.866550483574222,-0.9825475546427244,Normal
-9.86864910777917e-18,0.9999999999999999,4.781464804377781,-1.0824957375943058,Normal
0.0,1.0,4.724079325747127,-0.8746234245698944,Normal
0.0,0.9999999999999999,4.693067900668396,-1.1857988440426936,Normal
-9.86864910777917e-18,1.0,4.489642771251457,-0.8719710664044977,Normal
9.86864910777917e-18,1.0,4.8028922009651245,-1.1320202864897835,Normal
2.4671622769447922e-17,1.0,4.8944444517117995,-1.1312818761152814,Normal
-2.960594732333751e-17,0.9999999999999998,4.68302937195372,-1.2853446928864363,Normal
-3.947459643111668e-17,1.0,5.051400677350686,-0.9279175901962882,Abnormal
4.9343245538895844e-17,0.9999999999999998,4.878377335827985,-1.0807370735233772,Normal
4.934324553889585e-18,1.0,4.607388888749902,-1.1738133757426141,Normal
-4.934324553889585e-18,1.0,4.923163625950006,-0.995675455219658,Normal
-4.934324553889585e-18,1.0,4.574102418940021,-0.8303199801996146,Normal
-1.973729821555834e-17,1.0,4.818140654593951,-1.0875569297187726,Normal
-9.86864910777917e-18,0.9999999999999999,4.808099293387099,-0.8949069742466108,Normal
-2.960594732333751e-17,1.0,4.835885253510274,-0.9504424291461008,Normal
-9.86864910777917e-18,0.9999999999999998,4.887565221245969,-1.2122107895928478,Normal
0.0,0.9999999999999999,4.845964399409439,-0.8415077774513219,Normal
1.973729821555834e-17,1.0,4.745641533549121,-0.7624883362724089,Normal
7.709882115452476e-18,0.9999999999999999,4.925602132731996,-0.9868766237353537,Normal
1.973729821555834e-17,1.0,4.661086783996881,-0.8959201753381074,Normal
-2.4671622769447922e-17,0.9999999999999998,4.816261909894459,-1.1431930942839115,Normal
-4.934324553889585e-18,1.0,4.873253887763404,-1.1706290712251821,Normal
5.921189464667501e-17,1.0,4.655164677427744,-1.0026427940149547,Normal
-2.960594732333751e-17,1.0,4.828584864603315,-0.8229326290568967,Normal
9.86864910777917e-18,0.9999999999999998,4.875960657540586,-1.0777639138365274,Normal
0.0,1.0,4.769232120778472,-0.932066396780458,Normal
3.454027187722709e-17,1.0,4.808338751946791,-0.7749906308347444,Normal
0.0,1.0,4.747247269707467,-0.8051708788578493,Normal
1.0485439677015367e-17,0.9999999999999998,4.948252780891992,-0.9729199380386981,Normal
1.973729821555834e-17,0.9999999999999999,4.773490836218281,-0.9243944317242551,Normal
4.934324553889585e-18,0.9999999999999999,4.847235333349712,-0.7673254553466256,Normal
0.0,0.9999999999999999,4.843005204743312,-0.9376281460749641,Normal
-4.934324553889585e-18,0.9999999999999998,4.762355647743523,-0.8427865211343661,Normal
-9.86864910777917e-18,1.0,4.782221619553417,-0.8887583977105564,Normal
-1.850371707708594e-17,1.0,4.888685959220664,-1.0175828062571455,Normal
4.934324553889585e-18,1.0,4.768011588386401,-1.0544570654458545,Normal
-2.4671622769447922e-17,1.0,4.75448725719627,-1.0069990942674603,Normal
2.960594732333751e-17,1.0,4.862469895615484,-0.8849259707997738,Normal
5.921189464667501e-17,1.0,4.857029300224818,-0.9297480047682063,Normal
2.7138785046392715e-17,1.0,4.866695312876916,-0.9306204233293022,Normal
-1.973729821555834e-17,1.0,4.8285372467776755,-0.8977012550194952,Normal
-3.454027187722709e-17,1.0,4.872903966696702,-0.8957909764159366,Normal
-4.934324553889585e-18,1.0000000000000002,4.442034791111105,-0.8590649247060033,Normal
-1.7270135938613546e-17,1.0,4.916670090206275,-1.1509376781097111,Normal
0.0,1.0,4.658926186179264,-0.859384942303053,Normal
2.960594732333751e-17,1.0,4.826482209767902,-0.8663221159395307,Normal
0.0,0.9999999999999997,4.650145798709003,-0.919390379245906,Normal
-9.86864910777917e-18,1.0,4.879311297016134,-0.940983122770773,Normal
-3.947459643111668e-17,1.0,4.7589005012855115,-0.9786581670742954,Normal
9.86864910777917e-18,0.9999999999999998,4.704969233706917,-0.8097747539780421,Normal
1.2335811384723961e-17,1.0,4.534520858299096,-0.7152138843079703,Normal
-1.4802973661668754e-17,1.0,4.746565691314596,-0.9942283706853428,Normal
1.4802973661668754e-17,1.0,4.70558951211478,-1.0030467065963038,Normal
-2.960594732333751e-17,0.9999999999999999,4.819143344925974,-0.9027774695730421,Normal
-1.973729821555834e-17,1.0,4.8672780707804275,-0.8676830600974609,Normal
9.86864910777917e-18,1.0,4.757878674415025,-1.1669069835999042,Normal
2.4671622769447922e-17,1.0,4.462154953755965,-0.8481069748405743,Normal
2.960594732333751e-17,0.9999999999999999,4.741790388991494,-0.9550461602247717,Normal
9.86864910777917e-18,1.0,4.553407501677579,-1.1777157173163646,Normal
1.973729821555834e-17,1.0,4.81525178096186,-0.954626089164563,Normal
-1.4802973661668754e-17,1.0000000000000002,4.4145672603130945,-0.8116972035063268,Normal
-1.2335811384723961e-17,0.9999999999999999,4.9358009221517944,-1.4526511721876922,Normal
0.0,0.9999999999999999,4.835357408938823,-1.2369711794015277,Normal
9.86864910777917e-18,1.0,4.967716445289187,-1.0192478222682284,Normal
-9.86864910777917e-18,0.9999999999999998,4.534165280828798,-0.8640476535984654,Normal
-2.4671622769447922e-17,1.0,4.740994300440246,-1.4224587882301165,Normal
-4.934324553889585e-18,0.9999999999999999,4.833105690662094,-1.0506110906772066,Normal
-1.973729821555834e-17,1.0,4.830763757490137,-1.0345397553639022,Normal
1.5419764230904953e-17,1.0,4.955886160050209,-1.2574130694692667,Normal
-3.947459643111668e-17,1.0,4.750865107493211,-0.887729204989935,Normal
-2.0045693500176437e-17,1.0,4.864352081845322,-1.1629201086007108,Normal
0.0,1.0,4.787572471872281,-0.9134368579766601,Normal
2.4671622769447924e-18,1.0,4.517158077935867,-0.8498991392384442,Normal
1.4802973661668754e-17,0.9999999999999998,4.801153544162683,-0.86860370842889,Normal
2.4671622769447922e-17,0.9999999999999999,4.875137316065809,-0.8875166861134158,Normal
-2.960594732333751e-17,1.0,4.859103467198607,-0.9033816420054769,Normal
2.960594732333751e-17,1.0,4.880495636746413,-0.767136012391005,Normal
3.947459643111668e-17,1.0,4.913531783583451,-0.783774975448715,Normal
4.934324553889585e-18,1.0,4.920970207744598,-0.9646609548301978,Normal
-1.4802973661668754e-17,1.0,4.809115666332584,-0.943443464695411,Normal
-2.2204460492503132e-17,1.0,4.726920034694896,-0.840976538991007,Normal
-1.973729821555834e-17,1.0,4.806906240967859,-0.8094204076343242,Normal
1.973729821555834e-17,1.0,4.637803152718984,-0.8122358144661543,Normal
4.934324553889585e-18,1.0,4.877831039870107,-0.904944182882127,Normal
3.947459643111668e-17,1.0,4.812956048652575,-0.8163746815951003,Normal
1.2335811384723961e-17,1.0,4.853799248933022,-0.8377008556530681,Normal
4.934324553889585e-18,1.0,4.927020303346647,-0.8809404330549417,Normal
-4.934324553889585e-18,1.0,4.818561265076999,-1.0212525525933192,Normal
-4.934324553889585e-18,1.0,4.672129411618529,-0.8686194434938402,Normal
-1.4802973661668754e-17,0.9999999999999999,4.875322153494153,-0.8831860443625699,Normal
-9.86864910777917e-18,1.0,4.8404883009315345,-0.8601207364819521,Normal
0.0,0.9999999999999999,4.69910533691675,-0.8048483318868642,Normal
0.0,1.0,4.875221205818755,-0.822431376644689,Normal
-2.2204460492503132e-17,1.0,4.686574214671343,-0.8712593762419618,Normal
0.0,1.0,4.84049640205693,-0.7951741589991956,Normal
-9.86864910777917e-18,1.0,4.787257433182153,-0.856414844654007,Normal
-9.86864910777917e-18,1.0,4.782489029328366,-0.9955807046534241,Normal
1.4802973661668754e-17,1.0,4.897849908134019,-1.0053912347270975,Normal
9.86864910777917e-18,0.9999999999999998,4.837349458923751,-0.8475472674726107,Normal
-4.934324553889585e-18,1.0,4.846609845780334,-0.9741711947330662,Normal
4.934324553889585e-18,1.0,4.882343254023984,-0.9110457315655938,Normal
-2.4671622769447922e-17,1.0,4.917993749465996,-0.8726929756890439,Normal
-1.4802973661668754e-17,0.9999999999999999,4.617972421398944,-0.7511921307185573,Normal
1.973729821555834e-17,1.0,4.810652961417147,-0.7746393823599643,Normal
1.4802973661668754e-17,1.0,4.644311089333831,-0.8015419343947836,Normal
-2.4671622769447922e-17,1.0,4.937447318268077,-0.8501886524150518,Normal
1.973729821555834e-17,1.0,4.7011453034631225,-0.8100481055642651,Normal
-2.960594732333751e-17,0.9999999999999999,4.836957267654788,-0.8509996608107997,Normal
1.973729821555834e-17,1.0,4.874809375061653,-0.8377479990673081,Normal
-1.2335811384723961e-17,1.0,4.905374900987261,-0.8821177690625326,Normal
-1.973729821555834e-17,0.9999999999999999,4.807692109568364,-0.8547757308947858,Normal
-9.86864910777917e-18,1.0,4.77572441077967,-0.8622957656365369,Normal
0.0,0.9999999999999998,4.876442880355425,-0.8259691102583193,Normal
-1.4802973661668754e-17,0.9999999999999998,4.883176975846648,-0.850166877051599,Normal
-9.86864910777917e-18,1.0,4.778332008634662,-0.7110612045557829,Normal
0.0,1.0,4.830775769769176,-0.780622384462113,Normal
0.0,1.0,4.896268162382903,-0.8089059880941125,Normal
-2.4671622769447924e-18,1.0,4.905908162236554,-0.7588218122078632,Normal
4.934324553889585e-18,1.0,4.712528891215358,-0.6553730086999331,Normal
-4.934324553889585e-18,0.9999999999999999,4.9081206328442955,-0.7688567795458937,Normal
1.4802973661668754e-17,0.9999999999999998,4.816417004386194,-0.7346689031124366,Normal
-9.86864910777917e-18,1.0,4.488417963922482,-0.6605027086280586,Normal
-1.4802973661668754e-17,0.9999999999999998,4.913541042440788,-0.8114665788089018,Normal
9.86864910777917e-18,1.0,4.8158530317461015,-0.847179519902122,Normal
-3.7007434154171884e-18,1.0,4.6268780173695365,-0.846254757415824,Normal
5.551115123125783e-18,1.0,4.928574381503408,-0.8576837029098526,Normal
-9.86864910777917e-18,1.0,4.773608036268597,-1.0573869369330842,Normal
1.4802973661668754e-17,0.9999999999999999,4.613569804203955,-1.0219879544760957,Normal
-4.934324553889585e-18,1.0,4.819538906520562,-0.8825388426975497,Normal
-9.86864910777917e-18,1.0,4.867358483350942,-0.8741502537751094,Normal
9.86864910777917e-18,0.9999999999999998,4.8754635329238925,-0.75628510369679,Normal
-9.86864910777917e-18,1.0,4.869776335442062,-0.8198672550969408,Normal
9.86864910777917e-18,0.9999999999999998,4.905855340272156,-0.7587271805296012,Normal
-9.86864910777917e-18,1.0,4.665745801755307,-0.7868750325626919,Normal
-4.934324553889585e-18,0.9999999999999999,4.9051280067974306,-0.8376478794833531,Normal
-2.7601377973319865e-17,1.0,4.934484664695394,-1.0683671611725092,Normal
-3.947459643111668e-17,0.9999999999999999,4.500422805703667,-0.7319590906550931,Abnormal
1.4802973661668754e-17,1.0,4.451440962257855,-0.6598648650827822,Normal
1.973729821555834e-17,1.0,4.970747740117795,-0.8871134567638808,Normal
1.3569392523196357e-17,0.9999999999999999,4.68484543080696,-0.8116492468593453,Normal
9.86864910777917e-18,1.0,4.892754293130468,-0.8207919018973459,Normal
1.2335811384723961e-17,1.0,4.725165021111443,-0.8683749871299472,Normal
2.2821251061739328e-17,0.9999999999999999,4.5635462333440335,-0.8063850984432168,Normal
-7.401486830834377e-18,1.0,4.931024922098823,-1.0197792715609706,Normal
9.86864910777917e-18,0.9999999999999998,4.819731333827867,-0.8858250382763301,Normal
-5.427757009278543e-17,0.9999999999999998,5.022392581880348,-0.8724644886099281,Normal
4.934324553889585e-18,1.0,4.682169922463898,-0.7660388641687178,Normal
-4.6876083261951054e-17,0.9999999999999999,4.734941302766243,-1.151473433243447,Normal
-9.86864910777917e-18,1.0,4.641517553172863,-1.1051042068805486,Normal
-4.934324553889585e-18,1.0,4.775487051384936,-1.1375536338020553,Normal
-9.86864910777917e-18,1.0,4.721066989647009,-0.8713508847971562,Normal
-1.973729821555834e-17,0.9999999999999998,4.723276868929001,-0.77010148270967,Normal
-4.934324553889585e-18,1.0,4.5409551005273645,-0.8035479343778859,Normal
1.4802973661668754e-17,1.0,4.887957276056633,-0.8564773777801229,Normal
0.0,0.9999999999999998,4.793633132372482,-0.9679307024587381,Normal
9.86864910777917e-18,1.0,4.949850952754178,-1.0641531233758084,Normal
-9.86864910777917e-18,0.9999999999999999,4.63335945685341,-0.7770923545019512,Normal
4.934324553889585e-18,0.9999999999999998,4.777321864465133,-1.1699002655324187,Normal
